player_id,period,mention_count,positive_examples,negative_examples,source_sentiment
35,2021Q3,1255,Leo Lopez looks brilliant after 1255 fan mentions | Leo Lopez looks clinical after 1255 fan mentions,Leo Lopez feels inconsistent to some supporters,0.1955
35,2021Q4,1208,Leo Lopez looks brilliant after 1208 fan mentions | Leo Lopez looks clinical after 1208 fan mentions,Leo Lopez feels inconsistent to some supporters,0.4741
35,2022Q1,1385,Leo Lopez looks brilliant after 1385 fan mentions | Leo Lopez looks clinical after 1385 fan mentions,Leo Lopez feels inconsistent to some supporters,0.1683
35,2022Q2,1278,Leo Lopez looks brilliant after 1278 fan mentions | Leo Lopez looks clinical after 1278 fan mentions,Leo Lopez feels inconsistent to some supporters,0.5666
35,2022Q3,1437,Leo Lopez looks brilliant after 1437 fan mentions | Leo Lopez looks clinical after 1437 fan mentions,Leo Lopez feels inconsistent to some supporters,0.1629
35,2022Q4,1364,Leo Lopez looks brilliant after 1364 fan mentions | Leo Lopez looks clinical after 1364 fan mentions,Leo Lopez feels inconsistent to some supporters,0.4116
35,2023Q1,1396,Leo Lopez looks brilliant after 1396 fan mentions | Leo Lopez looks clinical after 1396 fan mentions,Leo Lopez feels inconsistent to some supporters,0.2808
35,2023Q2,1225,Leo Lopez looks brilliant after 1225 fan mentions | Leo Lopez looks clinical after 1225 fan mentions,Leo Lopez feels inconsistent to some supporters,0.555
35,2023Q3,1106,Leo Lopez looks brilliant after 1106 fan mentions | Leo Lopez looks clinical after 1106 fan mentions,Leo Lopez feels inconsistent to some supporters,0.2684
35,2023Q4,1292,Leo Lopez looks brilliant after 1292 fan mentions | Leo Lopez looks clinical after 1292 fan mentions,Leo Lopez feels inconsistent to some supporters,0.264
35,2024Q1,1315,Leo Lopez looks brilliant after 1315 fan mentions | Leo Lopez looks clinical after 1315 fan mentions,Leo Lopez feels inconsistent to some supporters,0.514
35,2024Q2,1059,Leo Lopez looks brilliant after 1059 fan mentions | Leo Lopez looks clinical after 1059 fan mentions,Leo Lopez feels inconsistent to some supporters,0.2872
35,2024Q3,1172,Leo Lopez looks brilliant after 1172 fan mentions | Leo Lopez looks clinical after 1172 fan mentions,Leo Lopez feels inconsistent to some supporters,0.1983
35,2024Q4,1297,Leo Lopez looks brilliant after 1297 fan mentions | Leo Lopez looks clinical after 1297 fan mentions,Leo Lopez feels inconsistent to some supporters,1.0
35,2025Q1,1299,Leo Lopez looks brilliant after 1299 fan mentions | Leo Lopez looks clinical after 1299 fan mentions,Leo Lopez feels inconsistent to some supporters,0.6843
35,2025Q2,1231,Leo Lopez looks brilliant after 1231 fan mentions | Leo Lopez looks clinical after 1231 fan mentions,Leo Lopez feels inconsistent to some supporters,0.0337
35,2025Q3,1224,Leo Lopez looks brilliant after 1224 fan mentions | Leo Lopez looks clinical after 1224 fan mentions,Leo Lopez feels inconsistent to some supporters,0.8476
35,2025Q4,1323,Leo Lopez looks brilliant after 1323 fan mentions | Leo Lopez looks clinical after 1323 fan mentions,Leo Lopez feels inconsistent to some supporters,0.2773
36,2021Q1,1832,Rafael Costa looks brilliant after 1832 fan mentions | Rafael Costa looks clinical after 1832 fan mentions,Rafael Costa feels inconsistent to some supporters,0.3649
36,2021Q2,2006,Rafael Costa looks brilliant after 2006 fan mentions | Rafael Costa looks clinical after 2006 fan mentions,Rafael Costa feels inconsistent to some supporters,0.7534
36,2021Q3,1889,Rafael Costa looks brilliant after 1889 fan mentions | Rafael Costa looks clinical after 1889 fan mentions,Rafael Costa feels inconsistent to some supporters,0.2332
36,2021Q4,1986,Rafael Costa looks brilliant after 1986 fan mentions | Rafael Costa looks clinical after 1986 fan mentions,Rafael Costa feels inconsistent to some supporters,0.3121
36,2022Q1,1906,Rafael Costa looks brilliant after 1906 fan mentions | Rafael Costa looks clinical after 1906 fan mentions,Rafael Costa feels inconsistent to some supporters,0.9674
36,2022Q2,1922,Rafael Costa looks brilliant after 1922 fan mentions | Rafael Costa looks clinical after 1922 fan mentions,Rafael Costa feels inconsistent to some supporters,0.094
36,2022Q3,2082,Rafael Costa looks brilliant after 2082 fan mentions | Rafael Costa looks clinical after 2082 fan mentions,Rafael Costa feels inconsistent to some supporters,0.223
36,2022Q4,2143,Rafael Costa looks brilliant after 2143 fan mentions | Rafael Costa looks clinical after 2143 fan mentions,Rafael Costa feels inconsistent to some supporters,0.5712
36,2023Q1,1833,Rafael Costa looks brilliant after 1833 fan mentions | Rafael Costa looks clinical after 1833 fan mentions,Rafael Costa feels inconsistent to some supporters,0.9959
36,2023Q2,2066,Rafael Costa looks brilliant after 2066 fan mentions | Rafael Costa looks clinical after 2066 fan mentions,Rafael Costa feels inconsistent to some supporters,0.2909
36,2023Q3,1834,Rafael Costa looks brilliant after 1834 fan mentions | Rafael Costa looks clinical after 1834 fan mentions,Rafael Costa feels inconsistent to some supporters,0.3671
36,2023Q4,1865,Rafael Costa looks brilliant after 1865 fan mentions | Rafael Costa looks clinical after 1865 fan mentions,Rafael Costa feels inconsistent to some supporters,0.2636
36,2024Q1,1568,Rafael Costa looks brilliant after 1568 fan mentions | Rafael Costa looks clinical after 1568 fan mentions,Rafael Costa feels inconsistent to some supporters,0.429
36,2024Q2,2225,Rafael Costa looks brilliant after 2225 fan mentions | Rafael Costa looks clinical after 2225 fan mentions,Rafael Costa feels inconsistent to some supporters,0.5545
36,2024Q3,1953,Rafael Costa looks brilliant after 1953 fan mentions | Rafael Costa looks clinical after 1953 fan mentions,Rafael Costa feels inconsistent to some supporters,0.2057
36,2024Q4,1852,Rafael Costa looks brilliant after 1852 fan mentions | Rafael Costa looks clinical after 1852 fan mentions,Rafael Costa feels inconsistent to some supporters,0.928
36,2025Q1,1806,Rafael Costa looks brilliant after 1806 fan mentions | Rafael Costa looks clinical after 1806 fan mentions,Rafael Costa feels inconsistent to some supporters,0.4064
36,2025Q2,1787,Rafael Costa looks brilliant after 1787 fan mentions | Rafael Costa looks clinical after 1787 fan mentions,Rafael Costa feels inconsistent to some supporters,0.0976
36,2025Q3,1810,Rafael Costa looks brilliant after 1810 fan mentions | Rafael Costa looks clinical after 1810 fan mentions,Rafael Costa feels inconsistent to some supporters,0.4667
36,2025Q4,1903,Rafael Costa looks brilliant after 1903 fan mentions | Rafael Costa looks clinical after 1903 fan mentions,Rafael Costa feels inconsistent to some supporters,0.0356
